,worker_id,level_1,acc,avg_rt,conceptual_responses,fail_to_maintain_set,learning_rate,learning_to_learn,nonperseverative_errors,perseverative_errors,perseverative_responses,total_errors
1832,s149,32,0.48328267477203646,516.0,87,8,0.05640041655083402,-0.003203189097120059,98,72,142,170
1833,s149,33,0.4837758112094395,513.0,87,8,0.05781404699394392,-0.003035743175741559,99,76,146,175
1834,s149,34,0.4813753581661891,510.0,87,8,0.05415176268433927,-0.002811437404008192,97,84,159,181
1835,s149,35,0.4818941504178273,511.0,89,8,0.05245700275145459,-0.0026322186315610643,101,85,160,186
1836,s149,36,0.4905149051490515,511.0,93,8,0.045551492205332625,-0.001775423497582248,106,82,152,188
1837,s149,37,0.503957783641161,513.0,103,8,0.04661406490468983,-0.0008320064697652999,106,82,152,188
1838,s149,38,0.506426735218509,513.0,107,9,0.045293212063708,-0.0007353001501524035,106,86,155,192
1839,s149,39,0.5012531328320802,512.0,108,9,0.049477853097559026,-0.0009502978327800993,108,91,163,199
1840,s161,0,0.2,471.5,0,0,-0.0381842260499462,-0.03818422604994625,8,0,2,8
1841,s161,1,0.2,507.5,0,0,-0.022982798758016426,0.022982798758016405,13,3,5,16
1842,s161,2,0.3,431.5,2,0,-0.052016051610814545,0.07530727386358836,16,5,9,21
1843,s161,3,0.35,426.5,5,1,0.07805417231143381,0.02716459146518628,18,8,14,26
1844,s161,4,0.36,427.0,6,1,0.0952559862214718,0.019879944734480865,22,10,16,32
1845,s161,5,0.35,426.5,6,1,0.11299757033972005,0.0011315329042482815,24,15,21,39
1846,s161,6,0.3,438.5,6,1,0.14267386909144977,-0.019144821123503374,34,15,21,49
1847,s161,7,0.2625,445.0,6,1,0.11931211118417087,-0.034774435757688155,38,21,27,59
1848,s161,8,0.3,451.5,10,1,0.00909245700046901,-0.0017005407342386312,42,21,33,63
1849,s161,9,0.36,448.5,17,2,0.0055955087247930736,0.013155261829971832,43,21,42,64
1850,s161,10,0.33636363636363636,451.5,17,2,0.02837461057269347,0.004251723448766918,50,23,47,73
1851,s161,11,0.3333333333333333,458.0,18,2,0.03510330586494712,0.002118127116868805,52,28,54,80
1852,s161,12,0.3384615384615385,460.5,20,3,0.050586684113688704,0.0026207700860612334,52,34,60,86
1853,s161,13,0.37142857142857144,470.5,26,3,0.05998939009003875,0.007457451238033444,52,36,64,88
1854,s161,14,0.3825503355704698,475.0,31,4,0.08402161231590932,0.007188044851815395,49,43,72,92
1855,s161,15,0.37735849056603776,466.0,31,4,0.09321961756031377,0.0050746820193212335,53,46,75,99
1856,s161,16,0.39644970414201186,468.0,36,4,0.1005226825687632,0.005132701579441781,54,48,77,102
1857,s161,17,0.39106145251396646,461.0,36,5,0.10306756320840946,0.004616475561244447,60,49,80,109
1858,s161,18,0.37037037037037035,453.0,36,5,0.09862591289917647,0.0005968364779111788,60,59,91,119
1859,s161,19,0.3869346733668342,446.0,41,5,0.08839069465129891,0.0035625745949768558,62,60,92,122
1860,s161,20,0.41148325358851673,441.0,48,6,0.0800847208241062,0.006373945227068224,69,54,85,123
1861,s161,21,0.4337899543378995,434.0,55,7,0.07946124543173146,0.008154526948207109,70,54,85,124
1862,s161,22,0.45414847161572053,428.0,64,8,0.08641117953839081,0.009081630205246615,68,57,90,125
1863,s161,23,0.4476987447698745,433.0,64,8,0.08651724917515485,0.007433330169259219,73,59,94,132
1864,s161,24,0.4538152610441767,427.0,67,9,0.08468301156687882,0.006803389509498261,79,57,91,136
1865,s161,25,0.4555984555984556,426.0,70,9,0.09107283411617913,0.006596919165246572,83,58,94,141
1866,s161,26,0.4758364312267658,424.0,80,9,0.09114552663771665,0.0077860970244779185,83,58,98,141
1867,s161,27,0.4946236559139785,417.0,90,9,0.08690361061836648,0.009013191382993772,83,58,108,141
1868,s161,28,0.5121107266435986,414.0,100,9,0.08768974621633717,0.009754800975323372,83,58,118,141
1869,s161,29,0.5284280936454849,412.0,110,9,0.08540635732051784,0.01058255542072516,83,58,128,141
1870,s161,30,0.5339805825242718,411.0,117,10,0.07320539113418219,0.009683505774524807,86,58,135,144
1871,s161,31,0.5391849529780565,411.0,120,10,0.07634824086345832,0.009442591997106151,83,64,143,147
1872,s161,32,0.5531914893617021,410.0,130,10,0.07887366503139426,0.009831697554586287,83,64,143,147
1873,s161,33,0.5545722713864307,408.0,135,11,0.08536965774672381,0.00907343955426667,85,66,145,151
1874,s161,34,0.5501432664756447,409.0,135,11,0.07918342430126726,0.007690320313903105,85,72,153,157
1875,s161,35,0.5403899721448467,409.0,135,11,0.08483445841113461,0.006319196568664279,90,75,158,165
1876,s161,36,0.5528455284552846,409.0,143,11,0.08693673483467507,0.006733532115904315,90,75,163,165
1877,s161,37,0.554089709762533,410.0,146,12,0.0889121747632516,0.0062311100519314815,93,76,164,169
1878,s161,38,0.5501285347043702,410.0,147,12,0.09212869028132417,0.005463692433222204,97,78,166,175
1879,s161,39,0.5513784461152882,410.0,151,13,0.09569164822573656,0.005254837264404401,95,84,178,179
1880,s163,0,0.3,502.5,0,0,-0.0437167899807151,-0.0437167899807151,7,0,3,7
1881,s163,1,0.3,502.5,1,0,0.010767236191966123,0.010767236191966095,14,0,6,14
1882,s163,2,0.4,497.0,3,0,0.024798005552733565,0.051207770659687374,12,6,9,18
1883,s163,3,0.45,497.0,5,0,0.017820611610398135,0.04301409161157652,14,8,14,22
1884,s163,4,0.46,502.5,6,0,0.03918893694294457,0.02370065621163941,23,4,20,27
1885,s163,5,0.5166666666666667,502.5,10,1,0.025538097332600027,0.03582520987970282,25,4,22,29
1886,s163,6,0.5285714285714286,508.0,12,1,0.03495395238232358,0.02611293720322814,24,9,22,33
1887,s163,7,0.5625,525.0,16,2,0.02475970395888219,0.0272193352105981,25,10,25,35
1888,s163,8,0.5222222222222223,525.0,16,2,-0.012402811287522724,0.008519400681941446,31,12,32,43
1889,s163,9,0.55,530.5,20,2,-0.01617542929716147,0.012383693981072526,32,13,33,45
1890,s163,10,0.5454545454545454,531.5,22,3,-0.028475224806968135,0.008261547515617609,36,14,29,50
1891,s163,11,0.5083333333333333,521.5,22,3,-0.020309701975036204,-0.0005888253503745674,41,18,33,59
1892,s163,12,0.49230769230769234,527.0,22,3,-0.03057979566080335,-0.002453991911325106,42,24,39,66
1893,s163,13,0.5,524.0,26,4,-0.03791344768213002,-0.0012565052692001363,44,26,43,70
1894,s163,14,0.5066666666666667,522.0,28,4,-0.028314295473991995,0.00019603972410697312,53,21,50,74
1895,s163,15,0.49375,522.0,28,4,-0.022537189670273346,-0.0018308906250394377,57,24,53,81
1896,s163,16,0.48823529411764705,518.5,28,4,-0.019641297741225246,-0.0021158496168470218,51,36,56,87
1897,s163,17,0.46111111111111114,519.5,28,4,-0.008954362894299576,-0.005391072711292944,60,37,57,97
1898,s163,18,0.43915343915343913,519.0,28,4,-0.016946454898850848,-0.007452064663230732,68,38,58,106
1899,s163,19,0.4321608040201005,521.0,28,4,-0.02658227671600555,-0.007189461297443484,74,39,59,113
1900,s163,20,0.430622009569378,521.0,29,4,-0.026423577684933974,-0.006337097444122692,76,43,63,119
1901,s163,21,0.4383561643835616,520.0,32,5,-0.008964715185430567,-0.004604707796620195,79,44,65,123
1902,s163,22,0.4366812227074236,521.0,33,5,-0.012008439324792477,-0.004235508332745354,84,45,66,129
1903,s163,23,0.4435146443514644,519.0,35,5,-0.013535536816577438,-0.0029957728068127293,86,47,73,133
1904,s163,24,0.4578313253012048,521.0,41,5,-0.013038962579240511,-0.0012783889983739374,86,49,79,135
1905,s163,25,0.4517374517374517,524.0,42,6,-0.016584607904053004,-0.0016281335671751403,89,53,83,142
1906,s163,26,0.46096654275092935,524.0,45,6,-0.01863381697695554,-0.0006837553018767324,91,54,89,145
1907,s163,27,0.4767025089605735,524.0,52,7,-0.023176946070542413,0.0006685504154534883,93,53,94,146
1908,s163,28,0.4671280276816609,526.0,53,8,-0.023015359817269855,-0.00017787192358915385,101,53,95,154
1909,s163,29,0.4682274247491639,527.0,53,8,-0.020753217938622302,5.1922902053104666e-05,105,54,97,159
1910,s163,30,0.47249190938511326,529.0,55,8,-0.021489454958898053,0.00030123306398258,109,54,103,163
1911,s163,31,0.47335423197492166,530.0,57,8,-0.022508311136827865,0.0003326718368868147,118,50,108,168
1912,s163,32,0.47112462006079026,531.0,57,8,-0.024691998319788543,9.880853467156834e-05,121,53,111,174
1913,s163,33,0.47041420118343197,532.5,57,8,-0.024457791507522423,7.407084197893425e-05,117,62,113,179
1914,s163,34,0.47988505747126436,529.5,60,9,-0.02808182286078917,0.0006573885469470732,118,63,118,181
1915,s163,35,0.4776536312849162,530.5,60,9,-0.02904154048959732,0.0004884654659494933,125,62,119,187
1916,s163,36,0.49184782608695654,529.5,68,9,-0.03318430260039485,0.001310079499568833,125,62,122,187
1917,s163,37,0.4894179894179894,531.5,72,10,-0.024073807126985855,0.0010225116673456172,133,60,128,193
1918,s163,38,0.48711340206185566,534.5,72,10,-0.02241791723240481,0.0008201213924673837,139,60,128,199
1919,s163,39,0.48743718592964824,533.0,72,10,-0.01937838695198161,0.0007523099672802338,133,71,130,204
1920,s165,0,0.75,658.5,2,0,0.14763808064786535,0.14763808064786538,2,0,6,2
1921,s165,1,0.7058823529411765,603.0,5,1,1.1559843087860466,-1.1262038530630822,3,2,3,5
1922,s165,2,0.5555555555555556,603.0,5,1,0.19832235227885403,-0.0917767412329068,9,3,4,12
1923,s165,3,0.5675675675675675,561.0,7,1,0.18219496408182245,-0.08249469767798627,13,3,4,16
1924,s165,4,0.5531914893617021,593.0,8,1,0.06576117647722142,-0.027860021792246763,17,4,16,21
1925,s165,5,0.6140350877192983,569.0,15,1,0.05519721400270835,0.006388193294336429,17,5,20,22
1926,s165,6,0.5373134328358209,593.0,16,2,0.08299563543060862,-0.017488573815552952,19,12,19,31
1927,s165,7,0.4935064935064935,593.0,16,2,0.07209599725055116,-0.02717925543739424,26,13,20,39
1928,s165,8,0.5057471264367817,590.0,20,2,0.009428440682819821,-0.01237918346854,30,13,32,43
1929,s165,9,0.5463917525773195,593.0,27,3,0.0025813987788716602,0.00040964447457072324,31,13,34,44
1930,s165,10,0.5514018691588785,593.0,31,4,0.02440439417545589,0.0009143500073151476,31,17,32,48
1931,s165,11,0.5299145299145299,589.0,31,4,0.029595956955085455,-0.0032767838779403312,33,22,39,55
1932,s165,12,0.5118110236220472,581.0,31,4,0.045670851185399194,-0.005136997007591973,34,28,42,62
1933,s165,13,0.5474452554744526,572.0,41,4,0.05869560126036977,0.0010989565395727813,34,28,45,62
1934,s165,14,0.5170068027210885,572.0,42,5,0.07735953874393957,-0.0032409064182969565,41,30,51,71
1935,s165,15,0.4968152866242038,572.0,42,5,0.06795172717114734,-0.006318565864161017,47,32,53,79
1936,s165,16,0.48502994011976047,572.0,42,5,0.064904550528365,-0.007172528573635523,50,36,56,86
1937,s165,17,0.4943181818181818,570.5,44,5,0.06725561787548075,-0.004746024438638049,52,37,57,89
1938,s165,18,0.510752688172043,565.0,52,6,0.08516924755285063,-0.002833075400858004,51,40,67,91
1939,s165,19,0.4897959183673469,568.5,52,6,0.09043947630080451,-0.004651366046996783,54,46,73,100
1940,s165,20,0.47572815533980584,572.5,52,6,0.08336209478239875,-0.006349239487193266,56,52,79,108
1941,s165,21,0.4537037037037037,578.0,52,6,0.09170247819331748,-0.0077578985849806655,61,57,77,118
1942,s165,22,0.4336283185840708,572.5,52,6,0.09417611655033731,-0.009110970397351224,66,62,82,128
1943,s165,23,0.4152542372881356,568.5,52,6,0.09734069571567056,-0.010193610343136181,67,71,91,138
1944,s165,24,0.4146341463414634,568.5,54,6,0.07285028725589213,-0.008670112407874339,70,74,94,144
1945,s165,25,0.4375,568.5,64,6,0.06224068982976954,-0.004971376025793633,70,74,98,144
1946,s165,26,0.4398496240601504,572.0,67,7,0.06589575386734371,-0.0040528692546987904,73,76,110,149
1947,s165,27,0.45652173913043476,568.5,73,7,0.06930642394494554,-0.00217924875140666,74,76,113,150
1948,s165,28,0.46853146853146854,564.5,79,8,0.0757364426203947,-0.0010863973534362393,75,77,110,152
1949,s165,29,0.4745762711864407,562.0,81,8,0.07553652189514876,-0.0004033446300673085,77,78,111,155
1950,s165,30,0.4852459016393443,559.0,88,9,0.08221715706772456,0.0003589715535730828,78,79,115,157
1951,s165,31,0.47619047619047616,555.0,88,9,0.08413438914021355,-0.00026451870202737,84,81,118,165
1952,s165,32,0.4646153846153846,555.0,88,9,0.07090809478677468,-0.0014176580882740261,90,84,121,174
1953,s165,33,0.4597014925373134,559.0,88,9,0.0754465939843292,-0.0015193947089870738,92,89,124,181
1954,s165,34,0.4753623188405797,553.0,97,9,0.07609444737579985,-0.0003369792968773628,92,89,128,181
1955,s165,35,0.4732394366197183,555.0,97,10,0.07563145696356863,-0.0002941612272807842,98,89,132,187
1956,s165,36,0.4684931506849315,559.0,97,10,0.07804542622567744,-0.0006037499976419051,104,90,139,194
1957,s165,37,0.472,559.0,99,10,0.07792856825047376,-0.00024061162619361931,108,90,142,198
1958,s165,38,0.4831168831168831,553.0,108,11,0.08264692470843835,0.000371773564893867,105,94,147,199
1959,s165,39,0.4860759493670886,557.0,110,11,0.08298938968416687,0.0006428473782415084,106,97,153,203
1960,s168,0,0.7,419.0,2,0,0.14307354408855422,0.14307354408855422,3,0,7,3
1961,s168,1,0.85,439.0,12,0,0.18789341456726882,0.18789341456726882,3,0,17,3
1962,s168,2,0.6666666666666666,439.0,14,1,0.5107084861161053,-0.13517224234353176,4,6,6,10
1963,s168,3,0.75,434.0,22,1,0.6948674651888528,-0.11360940289018528,4,6,6,10
1964,s168,4,0.74,431.5,27,2,0.5273708162658683,-0.0049953588817694536,6,7,26,13
1965,s168,5,0.75,430.5,33,3,0.3518651469287254,-0.02181232784309628,7,8,27,15
1966,s168,6,0.6428571428571429,431.0,33,4,0.4061226969080105,-0.05299885545530599,11,14,14,25
1967,s168,7,0.5625,432.0,33,4,0.3277405492952883,-0.07738356593371976,17,18,23,35
1968,s168,8,0.6111111111111112,431.0,41,4,0.16859962048624294,-0.020140957624743758,17,18,26,35
1969,s168,9,0.64,430.0,50,5,0.20075358933808413,-0.01455623404764209,17,19,30,36
1970,s168,10,0.6181818181818182,430.0,50,5,0.19635365966358498,-0.012417740002052141,18,24,39,42
1971,s168,11,0.6416666666666667,431.0,57,5,0.21434816557089081,-0.009984507825026433,18,25,42,43
1972,s168,12,0.6230769230769231,432.0,60,6,0.22669853845319163,-0.01118197602738594,18,31,52,49
1973,s168,13,0.6285714285714286,434.0,62,6,0.22738863279866733,-0.008324507103684348,20,32,52,52
1974,s168,14,0.5866666666666667,435.0,62,6,0.24218000767700754,-0.013409784259016122,28,34,54,62
1975,s168,15,0.55,440.0,62,6,0.2072559110634463,-0.019929176358378747,34,38,61,72
1976,s168,16,0.5705882352941176,440.0,68,6,0.1578475809675841,-0.009706335935660945,35,38,64,73
1977,s168,17,0.5944444444444444,436.0,78,6,0.1731968030319569,-0.006756325975151294,35,38,67,73
1978,s168,18,0.5789473684210527,435.0,81,7,0.18748486345844378,-0.008078977092294264,39,41,71,80
1979,s168,19,0.5829145728643216,436.0,82,7,0.19058906754734267,-0.00706565234409762,40,43,77,83
1980,s168,20,0.569377990430622,444.0,82,7,0.15875133550593157,-0.007548218142880448,44,46,77,90
1981,s168,21,0.5570776255707762,447.0,83,7,0.16576577275361803,-0.00812610262399824,49,48,81,97
1982,s168,22,0.5764192139737991,439.0,93,7,0.17890970700217018,-0.0069047045909226105,49,48,83,97
1983,s168,23,0.5564853556485355,441.0,93,8,0.18539427885446058,-0.007610201451805251,54,52,87,106
1984,s168,24,0.5742971887550201,444.0,101,8,0.1912265205656657,-0.005505565022660533,54,52,93,106
1985,s168,25,0.5752895752895753,448.0,105,9,0.18172162351559992,-0.004258107714316554,55,55,100,110
1986,s168,26,0.5687732342007435,448.0,105,9,0.18354649276248222,-0.004547592407434321,61,55,94,116
1987,s168,27,0.5519713261648745,450.0,105,9,0.1902690677369694,-0.005273968612087879,61,64,103,125
1988,s168,28,0.5416666666666666,450.0,105,9,0.18270477627083972,-0.005785287948039503,65,67,113,132
1989,s168,29,0.540268456375839,450.0,107,9,0.1830466424463652,-0.0050891702084419725,67,70,118,137
1990,s168,30,0.5357142857142857,450.0,111,10,0.1911151595442853,-0.0049533942802930594,68,75,127,143
1991,s168,31,0.5188679245283019,448.5,111,10,0.19052893104154162,-0.006175029644838334,72,81,133,153
1992,s168,32,0.5274390243902439,448.5,116,10,0.18796921653870496,-0.005716154887956846,73,82,132,155
1993,s168,33,0.5236686390532544,448.0,116,11,0.178836637196765,-0.0049667731069567966,73,88,142,161
1994,s168,34,0.514367816091954,444.0,116,11,0.17171702327778765,-0.005771754509414331,78,91,145,169
1995,s168,35,0.5223463687150838,444.0,121,11,0.1524841250848078,-0.003972581786641388,80,91,142,171
1996,s168,36,0.5163043478260869,442.5,124,12,0.1443803652212765,-0.0043565440877685584,85,93,144,178
1997,s168,37,0.5079365079365079,444.5,124,12,0.14117772108210097,-0.004548817641011384,91,95,151,186
1998,s168,38,0.5103092783505154,447.5,124,12,0.13939912422445366,-0.00406253241499852,94,96,154,190
1999,s168,39,0.5226130653266332,447.5,132,12,0.12002663981914172,-0.002492894075734337,94,96,156,190
2000,s170,0,0.3,433.0,0,0,0.04371678998071502,0.04371678998071502,7,0,3,7
2001,s170,1,0.45,433.0,0,0,0.03911849878036109,0.03911849878036108,11,0,9,11
2002,s170,2,0.3793103448275862,439.0,0,0,1.0582407307475659,-0.9439764146602388,11,7,9,18
2003,s170,3,0.4358974358974359,439.0,3,0,0.2250631353080068,-0.009472625525356769,12,10,15,22
2004,s170,4,0.40816326530612246,458.0,3,1,0.10866469935733458,-0.020245421728854535,20,9,13,29
2005,s170,5,0.3898305084745763,470.0,3,1,0.09377205133594506,-0.01338298526384906,24,12,17,36
2006,s170,6,0.391304347826087,470.0,3,1,0.08028084137292978,-0.014721966611997398,26,16,23,42
2007,s170,7,0.4050632911392405,501.0,3,1,0.050666734691147505,-0.0006255011602258453,29,18,31,47
2008,s170,8,0.4157303370786517,503.0,5,1,0.06132692024389805,0.0009014361418294686,33,19,33,52
2009,s170,9,0.41414141414141414,488.0,7,2,0.066351071504364,0.001960244323464341,41,17,39,58
2010,s170,10,0.43119266055045874,481.0,10,3,0.059143068923399364,0.003797737050058189,44,18,40,62
2011,s170,11,0.4117647058823529,470.0,10,3,0.06096359629856648,0.0003154778494591958,44,26,45,70
2012,s170,12,0.3875968992248062,460.0,10,3,0.05786180021457212,-0.00437189870213806,48,31,47,79
2013,s170,13,0.41007194244604317,458.0,11,3,0.04481563669056681,0.000801900102721724,50,32,51,82
2014,s170,14,0.4228187919463087,455.0,15,4,0.04111745858915407,0.0017295293576761763,51,35,54,86
2015,s170,15,0.4339622641509434,454.0,19,5,0.010820824091814531,0.0032895516251073625,55,35,58,90
2016,s170,16,0.4378698224852071,454.0,20,5,0.012602601130727229,0.003225539102678733,57,38,62,95
2017,s170,17,0.45251396648044695,453.0,22,5,0.00488364730565123,0.0045890269123377535,60,38,69,98
2018,s170,18,0.4521276595744681,453.5,24,5,-0.00186016173696839,0.003828553323931837,65,38,73,103
2019,s170,19,0.4595959595959596,444.5,26,5,-0.005172605108630624,0.0040828668822968815,66,41,73,107
2020,s170,20,0.4423076923076923,454.5,26,5,-0.007883473396024682,0.0015718291486968101,68,48,83,116
2021,s170,21,0.44954128440366975,453.5,28,5,-0.011536392157739434,0.0020489660275709674,71,49,84,120
2022,s170,22,0.44298245614035087,449.0,28,5,-0.01120102860560984,0.0011060041001147076,76,51,80,127
2023,s170,23,0.4411764705882353,449.0,28,5,-0.010979480282569364,0.0007848424264798794,79,54,87,133
2024,s170,24,0.43951612903225806,455.0,28,5,-0.005330483221605507,0.0005475293490973486,77,62,98,139
2025,s170,25,0.4396887159533074,458.0,28,5,-0.005457367296342596,0.0005045539894207523,80,64,100,144
2026,s170,26,0.43820224719101125,470.0,28,5,-0.006555216381521522,0.00036791479305113735,81,69,105,150
2027,s170,27,0.4404332129963899,473.0,30,5,-0.008536358016032045,0.00047807343686537686,88,67,103,155
2028,s170,28,0.42857142857142855,481.0,30,5,-0.004655658064410025,-0.0005396462026454418,95,69,111,164
2029,s170,29,0.4358108108108108,482.5,33,5,-0.00284346461799086,0.0001020715316466257,98,69,112,167
2030,s170,30,0.43790849673202614,484.0,35,6,-0.007977787346817714,0.00023882084491527782,101,71,110,172
2031,s170,31,0.45396825396825397,485.0,44,6,-0.003163669713024453,0.001447807755535494,101,71,110,172
2032,s170,32,0.4430769230769231,484.0,44,7,-0.0015167718458394212,0.0005311249246281459,102,79,118,181
2033,s170,33,0.44610778443113774,482.5,46,7,0.0020288981247384335,0.0007277323520655797,106,79,119,185
2034,s170,34,0.446064139941691,480.0,47,7,-0.001942041179762325,0.0006597217224714805,113,77,120,190
2035,s170,35,0.4447592067988669,470.0,47,7,-0.0013065295308755734,0.0005222745029703136,119,77,124,196
2036,s170,36,0.45454545454545453,470.0,51,7,-0.0033122624365364882,0.0011125668327019176,117,81,133,198
2037,s170,37,0.45576407506702415,480.0,54,8,-0.005136875670469002,0.001089274690210752,120,83,136,203
2038,s170,38,0.45549738219895286,470.0,56,8,-0.0031276047706909078,0.0010024567225238997,129,79,138,208
2039,s170,39,0.4489795918367347,469.5,56,8,-0.0031498723224659825,0.000533191105214647,134,82,141,216
2040,s173,0,0.4,423.5,0,0,0.13770398234386322,0.13770398234386327,6,0,4,6
2041,s173,1,0.2777777777777778,459.0,1,0,0.984440870682105,-1.07196038286007,2,11,11,13
2042,s173,2,0.42857142857142855,458.5,5,0,-0.04386920775773223,0.08270239099177353,3,13,13,16
2043,s173,3,0.5526315789473685,423.5,12,1,-0.0013313613382216483,0.10614683496095857,4,13,13,17
2044,s173,4,0.5208333333333334,421.5,16,2,0.16169888416758688,0.01176740261858587,14,9,14,23
2045,s173,5,0.5862068965517241,427.0,21,2,0.16569941351089423,0.030586048566323982,14,10,15,24
2046,s173,6,0.6323529411764706,431.0,28,3,0.1538552814944165,0.0459675820024204,12,13,14,25
2047,s173,7,0.6410256410256411,428.5,35,4,0.19387813861883585,0.033332885174280145,11,17,19,28
2048,s173,8,0.6477272727272727,423.5,37,4,0.18412666504014927,0.02545532750309653,12,19,21,31
2049,s173,9,0.673469387755102,426.0,43,5,0.16402233732294208,0.022033759492170343,13,19,21,32
2050,s173,10,0.6388888888888888,431.0,44,6,0.19397297983202166,0.008313680090254252,10,29,34,39
2051,s173,11,0.6610169491525424,432.5,50,6,0.18352454305778235,0.011579506330380449,13,27,31,40
2052,s173,12,0.671875,432.0,56,7,0.1934575301680343,0.013080954522834568,13,29,37,42
2053,s173,13,0.6956521739130435,428.0,66,7,0.1999630996425591,0.014038461118832331,13,29,38,42
2054,s173,14,0.6621621621621622,429.0,67,8,0.21681494915944857,0.004883630331242462,17,33,44,50
2055,s173,15,0.6392405063291139,428.0,67,8,0.17009194491503965,-0.0023730535480532763,20,37,48,57
2056,s173,16,0.6369047619047619,424.5,69,8,0.1730295800543944,-0.0010822834481823353,15,46,55,61
2057,s173,17,0.6573033707865169,423.0,79,8,0.18093905029430196,0.0012467011278785532,15,46,60,61
2058,s173,18,0.648936170212766,423.5,80,9,0.1837144405483425,0.0009965713398306314,24,42,60,66
2059,s173,19,0.6446700507614214,423.0,80,9,0.17023750216634193,-0.0007604504862245703,25,45,66,70
2060,s173,20,0.6487804878048781,424.0,84,10,0.17593882280236134,-0.0006771127458925239,19,53,77,72
2061,s173,21,0.6372093023255814,425.0,84,10,0.1651770875188133,-0.0022762385064162057,25,53,81,78
2062,s173,22,0.6222222222222222,423.0,84,10,0.13430553096202305,-0.003656901595631059,32,53,84,85
2063,s173,23,0.6085106382978723,422.0,85,10,0.13778324648354448,-0.004643158088409895,39,53,87,92
2064,s173,24,0.6081632653061224,416.0,85,10,0.12811984601218346,-0.005152915307658783,43,53,93,96
2065,s173,25,0.592156862745098,412.0,85,10,0.11965155381085812,-0.005610118241509851,61,43,88,104
2066,s173,26,0.6,409.0,90,11,0.11960497536681694,-0.0040709964129351205,59,47,87,106
2067,s173,27,0.5890909090909091,407.0,90,11,0.12186499075272422,-0.0044638850574332985,64,49,89,113
2068,s173,28,0.5824561403508772,407.0,91,11,0.11125193244346228,-0.0051686927179296765,69,50,90,119
2069,s173,29,0.5898305084745763,405.0,96,11,0.09815527781902675,-0.0034198495797012392,68,53,98,121
2070,s173,30,0.6032786885245902,403.0,106,11,0.10378802418533216,-0.002326337918881003,68,53,102,121
2071,s173,31,0.6126984126984127,402.0,113,12,0.09289479672643866,-0.000931520743100755,73,49,102,122
2072,s173,32,0.6153846153846154,402.0,119,13,0.09682878670952844,-0.0007297933700414997,71,54,104,125
2073,s173,33,0.6149253731343284,402.0,120,13,0.09350967558897827,-0.0005345212659805574,75,54,104,129
2074,s173,34,0.6144927536231884,402.0,121,13,0.09228937934629944,-0.0006367126413982158,83,50,105,133
2075,s173,35,0.6112676056338028,403.0,122,13,0.09346447454702465,-0.0006748802752957214,85,53,110,138
2076,s173,36,0.6136986301369863,404.0,126,14,0.09323749749935287,-0.00043598517256994017,81,60,115,141
2077,s173,37,0.6026666666666667,402.0,126,14,0.09185017644189318,-0.0011101137717211722,81,68,125,149
2078,s173,38,0.5896103896103896,402.0,126,14,0.08312306969101949,-0.001995065222739909,79,79,136,158
2079,s173,39,0.5873417721518988,403.0,127,14,0.08138958563404494,-0.001880266605561209,80,83,141,163
2080,s179,0,0.6,521.0,3,1,-0.21357156466621896,-0.2135715646662189,4,0,6,4
2081,s179,1,0.5263157894736842,612.0,3,1,-0.03050101841457822,-0.03050101841457821,9,0,10,9
2082,s179,2,0.5,612.5,6,2,0.05929202806299663,-0.05258576384308164,11,3,8,14
2083,s179,3,0.5555555555555556,592.5,9,3,0.04208619889768469,-0.003018416563448454,13,3,9,16
2084,s179,4,0.6304347826086957,586.5,14,4,0.06841051752560681,0.02176744402821789,15,2,18,17
2085,s179,5,0.5714285714285714,592.5,15,4,0.07728806198048185,-0.008907678907954717,20,4,21,24
2086,s179,6,0.5909090909090909,595.5,20,5,0.08561835305164367,-6.994312652750271e-05,18,9,20,27
2087,s179,7,0.618421052631579,586.5,25,5,0.09485282504417421,0.007848480054535478,19,10,24,29
2088,s179,8,0.6395348837209303,582.0,29,6,0.08009419281001778,0.008147132829193925,23,8,25,31
2089,s179,9,0.6354166666666666,578.0,33,7,0.08526270271781702,0.006975177202804741,26,9,28,35
2090,s179,10,0.6320754716981132,574.5,36,8,0.08974092238542572,0.005211579465402797,30,9,37,39
2091,s179,11,0.6120689655172413,574.5,36,8,0.08577764756130979,-7.098537396749529e-05,35,10,39,45
2092,s179,12,0.6111111111111112,565.0,37,8,0.0787665613622795,-0.0005182204307835245,35,14,31,49
2093,s179,13,0.5955882352941176,565.0,38,8,0.08390654807625016,-0.0027163493556750444,39,16,33,55
2094,s179,14,0.6027397260273972,560.0,42,9,0.07440192159646491,-0.0006977008905338808,40,18,38,58
2095,s179,15,0.5870967741935483,579.0,42,9,0.07021173564868699,-0.0031084755571018498,45,19,41,64
2096,s179,16,0.573170731707317,588.0,42,9,0.07175013157648429,-0.004151593769146083,45,25,50,70
2097,s179,17,0.5574712643678161,578.0,42,9,0.06925150216815046,-0.005849363767849001,49,28,53,77
2098,s179,18,0.5652173913043478,574.5,48,10,0.09067047083713045,-0.004806839111551171,51,29,51,80
2099,s179,19,0.5360824742268041,582.0,48,10,0.09658952073046362,-0.007521710757901823,58,32,54,90
2100,s179,20,0.5098039215686274,586.5,48,10,0.08929103998475993,-0.009912646057789343,69,31,54,100
2101,s179,21,0.5093457943925234,588.0,48,10,0.0783595353936887,-0.00824987046925549,71,34,58,105
